vehicle_id,mode,time_s,x_m,y_m,speed_mps
192,two_wheeler,513.9,12.57,6.14,12.57
172,bus,514.09,94.72,1.96,7.29
24,car,514.15,104.63,3.46,11.63
56,car,514.48,22.69,2.57,7.56
200,bus,514.62,46.72,6.46,7.79
139,three_wheeler,514.84,103.83,2.82,10.38
134,bus,514.89,121.14,6.61,8.08
192,two_wheeler,514.9,25.15,6.14,12.57
172,bus,515.09,102.01,1.96,7.29
24,car,515.15,116.26,3.46,11.63
56,car,515.48,30.25,2.57,7.56
200,bus,515.62,54.51,6.46,7.79
139,three_wheeler,515.84,114.22,2.82,10.38
134,bus,515.89,129.22,6.61,8.08
192,two_wheeler,515.9,37.72,6.14,12.57
104,bus,516.09,0.0,3.14,7.53
172,bus,516.09,109.3,1.96,7.29
24,car,516.15,127.88,3.46,11.63
56,car,516.48,37.81,2.57,7.56
200,bus,516.62,62.29,6.46,7.79
139,three_wheeler,516.84,124.6,2.82,10.38
134,bus,516.89,137.29,6.61,8.08
192,two_wheeler,516.9,50.3,6.14,12.57
104,bus,517.09,7.53,3.14,7.53
172,bus,517.09,116.58,1.96,7.29
24,car,517.15,139.51,3.46,11.63
56,car,517.48,45.37,2.57,7.56
200,bus,517.62,70.08,6.46,7.79
139,three_wheeler,517.84,134.98,2.82,10.38
134,bus,517.89,145.37,6.61,8.08
192,two_wheeler,517.9,62.87,6.14,12.57
104,bus,518.09,15.05,3.14,7.53
172,bus,518.09,123.87,1.96,7.29
24,car,518.15,151.14,3.46,11.63
56,car,518.48,52.93,2.57,7.56
200,bus,518.62,77.87,6.46,7.79
139,three_wheeler,518.84,145.37,2.82,10.38
134,bus,518.89,153.44,6.61,8.08
192,two_wheeler,518.9,75.45,6.14,12.57
104,bus,519.09,22.58,3.14,7.53
172,bus,519.09,131.16,1.96,7.29
24,car,519.15,162.76,3.46,11.63
56,car,519.48,60.5,2.57,7.56
200,bus,519.62,85.65,6.46,7.79
139,three_wheeler,519.84,155.75,2.82,10.38
134,bus,519.89,161.52,6.61,8.08
192,two_wheeler,519.9,88.02,6.14,12.57
104,bus,520.09,30.11,3.14,7.53
172,bus,520.09,138.44,1.96,7.29
24,car,520.15,174.39,3.46,11.63
56,car,520.48,68.06,2.57,7.56
200,bus,520.62,93.44,6.46,7.79
139,three_wheeler,520.84,166.13,2.82,10.38
134,bus,520.89,169.59,6.61,8.08
192,two_wheeler,520.9,100.6,6.14,12.57
104,bus,521.09,37.64,3.14,7.53
172,bus,521.09,145.73,1.96,7.29
24,car,521.15,186.01,3.46,11.63
56,car,521.48,75.62,2.57,7.56
200,bus,521.62,101.23,6.46,7.79
139,three_wheeler,521.84,176.52,2.82,10.38
134,bus,521.89,177.67,6.61,8.08
192,two_wheeler,521.9,113.17,6.14,12.57
104,bus,522.09,45.16,3.14,7.53
172,bus,522.09,153.02,1.96,7.29
24,car,522.15,197.64,3.46,11.63
56,car,522.48,83.18,2.57,7.56
200,bus,522.62,109.01,6.46,7.79
139,three_wheeler,522.84,186.9,2.82,10.38
134,bus,522.89,185.75,6.61,8.08
192,two_wheeler,522.9,125.75,6.14,12.57
104,bus,523.09,52.69,3.14,7.53
172,bus,523.09,160.3,1.96,7.29
175,two_wheeler,523.11,0.0,3.37,8.93
56,car,523.48,90.74,2.57,7.56
200,bus,523.62,116.8,6.46,7.79
139,three_wheeler,523.84,197.28,2.82,10.38
134,bus,523.89,193.82,6.61,8.08
192,two_wheeler,523.9,138.32,6.14,12.57
104,bus,524.09,60.22,3.14,7.53
172,bus,524.09,167.59,1.96,7.29
175,two_wheeler,524.11,8.93,3.37,8.93
56,car,524.48,98.31,2.57,7.56
200,bus,524.62,124.59,6.46,7.79
192,two_wheeler,524.9,150.9,6.14,12.57
104,bus,525.09,67.75,3.14,7.53
172,bus,525.09,174.87,1.96,7.29
175,two_wheeler,525.11,17.85,3.37,8.93
56,car,525.48,105.87,2.57,7.56
200,bus,525.62,132.37,6.46,7.79
192,two_wheeler,525.9,163.47,6.14,12.57
104,bus,526.09,75.27,3.14,7.53
172,bus,526.09,182.16,1.96,7.29
175,two_wheeler,526.11,26.78,3.37,8.93
56,car,526.48,113.43,2.57,7.56
200,bus,526.62,140.16,6.46,7.79
192,two_wheeler,526.9,176.05,6.14,12.57
104,bus,527.09,82.8,3.14,7.53
172,bus,527.09,189.45,1.96,7.29
175,two_wheeler,527.11,35.7,3.37,8.93
90,two_wheeler,527.2,0.0,4.03,13.64
56,car,527.48,120.99,2.57,7.56
200,bus,527.62,147.95,6.46,7.79
192,two_wheeler,527.9,188.62,6.14,12.57
104,bus,528.09,90.33,3.14,7.53
172,bus,528.09,196.73,1.96,7.29
175,two_wheeler,528.11,44.63,3.37,8.93
90,two_wheeler,528.2,13.64,4.03,13.64
56,car,528.48,128.55,2.57,7.56
200,bus,528.62,155.73,6.46,7.79
104,bus,529.09,97.86,3.14,7.53
175,two_wheeler,529.11,53.56,3.37,8.93
90,two_wheeler,529.2,27.28,4.03,13.64
56,car,529.48,136.12,2.57,7.56
200,bus,529.62,163.52,6.46,7.79
104,bus,530.09,105.38,3.14,7.53
175,two_wheeler,530.11,62.48,3.37,8.93
90,two_wheeler,530.2,40.92,4.03,13.64
56,car,530.48,143.68,2.57,7.56
200,bus,530.62,171.31,6.46,7.79
142,two_wheeler,530.93,0.0,3.06,10.35
104,bus,531.09,112.91,3.14,7.53
175,two_wheeler,531.11,71.41,3.37,8.93
90,two_wheeler,531.2,54.57,4.03,13.64
56,car,531.48,151.24,2.57,7.56
200,bus,531.62,179.09,6.46,7.79
73,two_wheeler,531.75,0.0,0.26,8.18
43,two_wheeler,531.8,0.0,0.12,12.07
142,two_wheeler,531.93,10.35,3.06,10.35
104,bus,532.09,120.44,3.14,7.53
175,two_wheeler,532.11,80.34,3.37,8.93
90,two_wheeler,532.2,68.21,4.03,13.64
56,car,532.48,158.8,2.57,7.56
200,bus,532.62,186.88,6.46,7.79
73,two_wheeler,532.75,8.18,0.26,8.18
43,two_wheeler,532.8,12.07,0.12,12.07
142,two_wheeler,532.93,20.71,3.06,10.35
104,bus,533.09,127.96,3.14,7.53
175,two_wheeler,533.11,89.26,3.37,8.93
90,two_wheeler,533.2,81.85,4.03,13.64
56,car,533.48,166.37,2.57,7.56
200,bus,533.62,194.67,6.46,7.79
73,two_wheeler,533.75,16.37,0.26,8.18
43,two_wheeler,533.8,24.13,0.12,12.07
142,two_wheeler,533.93,31.06,3.06,10.35
104,bus,534.09,135.49,3.14,7.53
175,two_wheeler,534.11,98.19,3.37,8.93
90,two_wheeler,534.2,95.49,4.03,13.64
56,car,534.48,173.93,2.57,7.56
73,two_wheeler,534.75,24.55,0.26,8.18
43,two_wheeler,534.8,36.2,0.12,12.07
142,two_wheeler,534.93,41.41,3.06,10.35
104,bus,535.09,143.02,3.14,7.53
175,two_wheeler,535.11,107.11,3.37,8.93
90,two_wheeler,535.2,109.13,4.03,13.64
56,car,535.48,181.49,2.57,7.56
73,two_wheeler,535.75,32.73,0.26,8.18
43,two_wheeler,535.8,48.26,0.12,12.07
142,two_wheeler,535.93,51.77,3.06,10.35
104,bus,536.09,150.55,3.14,7.53
175,two_wheeler,536.11,116.04,3.37,8.93
90,two_wheeler,536.2,122.77,4.03,13.64
56,car,536.48,189.05,2.57,7.56
73,two_wheeler,536.75,40.92,0.26,8.18
43,two_wheeler,536.8,60.33,0.12,12.07
142,two_wheeler,536.93,62.12,3.06,10.35
104,bus,537.09,158.07,3.14,7.53
175,two_wheeler,537.11,124.97,3.37,8.93
90,two_wheeler,537.2,136.41,4.03,13.64
56,car,537.48,196.61,2.57,7.56
73,two_wheeler,537.75,49.1,0.26,8.18
43,two_wheeler,537.8,72.39,0.12,12.07
142,two_wheeler,537.93,72.47,3.06,10.35
104,bus,538.09,165.6,3.14,7.53
175,two_wheeler,538.11,133.89,3.37,8.93
90,two_wheeler,538.2,150.06,4.03,13.64
73,two_wheeler,538.75,57.28,0.26,8.18
43,two_wheeler,538.8,84.46,0.12,12.07
142,two_wheeler,538.93,82.83,3.06,10.35
104,bus,539.09,173.13,3.14,7.53
175,two_wheeler,539.11,142.82,3.37,8.93
90,two_wheeler,539.2,163.7,4.03,13.64
73,two_wheeler,539.75,65.46,0.26,8.18
43,two_wheeler,539.8,96.52,0.12,12.07
142,two_wheeler,539.93,93.18,3.06,10.35
104,bus,540.09,180.66,3.14,7.53
175,two_wheeler,540.11,151.74,3.37,8.93
90,two_wheeler,540.2,177.34,4.03,13.64
73,two_wheeler,540.75,73.65,0.26,8.18
43,two_wheeler,540.8,108.59,0.12,12.07
142,two_wheeler,540.93,103.53,3.06,10.35
104,bus,541.09,188.18,3.14,7.53
175,two_wheeler,541.11,160.67,3.37,8.93
90,two_wheeler,541.2,190.98,4.03,13.64
73,two_wheeler,541.75,81.83,0.26,8.18
43,two_wheeler,541.8,120.65,0.12,12.07
142,two_wheeler,541.93,113.89,3.06,10.35
104,bus,542.09,195.71,3.14,7.53
175,two_wheeler,542.11,169.6,3.37,8.93
73,two_wheeler,542.75,90.01,0.26,8.18
43,two_wheeler,542.8,132.72,0.12,12.07
142,two_wheeler,542.93,124.24,3.06,10.35
175,two_wheeler,543.11,178.52,3.37,8.93
73,two_wheeler,543.75,98.2,0.26,8.18
43,two_wheeler,543.8,144.78,0.12,12.07
142,two_wheeler,543.93,134.6,3.06,10.35
175,two_wheeler,544.11,187.45,3.37,8.93
73,two_wheeler,544.75,106.38,0.26,8.18
43,two_wheeler,544.8,156.85,0.12,12.07
142,two_wheeler,544.93,144.95,3.06,10.35
175,two_wheeler,545.11,196.38,3.37,8.93
136,bus,545.56,0.0,4.7,5.91
73,two_wheeler,545.75,114.56,0.26,8.18
43,two_wheeler,545.8,168.92,0.12,12.07
142,two_wheeler,545.93,155.3,3.06,10.35
136,bus,546.56,5.91,4.7,5.91
73,two_wheeler,546.75,122.75,0.26,8.18
43,two_wheeler,546.8,180.98,0.12,12.07
142,two_wheeler,546.93,165.66,3.06,10.35
136,bus,547.56,11.83,4.7,5.91
73,two_wheeler,547.75,130.93,0.26,8.18
43,two_wheeler,547.8,193.05,0.12,12.07
142,two_wheeler,547.93,176.01,3.06,10.35
136,bus,548.56,17.74,4.7,5.91
73,two_wheeler,548.75,139.11,0.26,8.18
142,two_wheeler,548.93,186.36,3.06,10.35
136,bus,549.56,23.66,4.7,5.91
73,two_wheeler,549.75,147.29,0.26,8.18
142,two_wheeler,549.93,196.72,3.06,10.35
199,three_wheeler,550.31,0.0,6.1,6.09
136,bus,550.56,29.57,4.7,5.91
73,two_wheeler,550.75,155.48,0.26,8.18
199,three_wheeler,551.31,6.09,6.1,6.09
136,bus,551.56,35.49,4.7,5.91
73,two_wheeler,551.75,163.66,0.26,8.18
199,three_wheeler,552.31,12.18,6.1,6.09
136,bus,552.56,41.4,4.7,5.91
73,two_wheeler,552.75,171.84,0.26,8.18
199,three_wheeler,553.31,18.27,6.1,6.09
136,bus,553.56,47.32,4.7,5.91
73,two_wheeler,553.75,180.03,0.26,8.18
87,two_wheeler,554.27,0.0,0.32,11.81
199,three_wheeler,554.31,24.36,6.1,6.09
136,bus,554.56,53.23,4.7,5.91
73,two_wheeler,554.75,188.21,0.26,8.18
87,two_wheeler,555.27,11.81,0.32,11.81
199,three_wheeler,555.31,30.45,6.1,6.09
136,bus,555.56,59.15,4.7,5.91
73,two_wheeler,555.75,196.39,0.26,8.18
87,two_wheeler,556.27,23.62,0.32,11.81
199,three_wheeler,556.31,36.54,6.1,6.09
136,bus,556.56,65.06,4.7,5.91
87,two_wheeler,557.27,35.43,0.32,11.81
199,three_wheeler,557.31,42.63,6.1,6.09
136,bus,557.56,70.97,4.7,5.91
87,two_wheeler,558.27,47.24,0.32,11.81
199,three_wheeler,558.31,48.72,6.1,6.09
136,bus,558.56,76.89,4.7,5.91
87,two_wheeler,559.27,59.05,0.32,11.81
199,three_wheeler,559.31,54.81,6.1,6.09
136,bus,559.56,82.8,4.7,5.91
144,two_wheeler,559.88,0.0,6.65,13.17
87,two_wheeler,560.27,70.86,0.32,11.81
199,three_wheeler,560.31,60.91,6.1,6.09
136,bus,560.56,88.72,4.7,5.91
144,two_wheeler,560.88,13.17,6.65,13.17
21,car,560.97,0.0,0.44,8.99
87,two_wheeler,561.27,82.67,0.32,11.81
199,three_wheeler,561.31,67.0,6.1,6.09
136,bus,561.56,94.63,4.7,5.91
188,bus,561.81,0.0,6.58,5.47
144,two_wheeler,561.88,26.35,6.65,13.17
21,car,561.97,8.99,0.44,8.99
87,two_wheeler,562.27,94.48,0.32,11.81
199,three_wheeler,562.31,73.09,6.1,6.09
136,bus,562.56,100.55,4.7,5.91
188,bus,562.81,5.47,6.58,5.47
144,two_wheeler,562.88,39.52,6.65,13.17
21,car,562.97,17.97,0.44,8.99
87,two_wheeler,563.27,106.3,0.32,11.81
88,two_wheeler,563.27,0.0,6.0,11.02
199,three_wheeler,563.31,79.18,6.1,6.09
136,bus,563.56,106.46,4.7,5.91
188,bus,563.81,10.94,6.58,5.47
144,two_wheeler,563.88,52.7,6.65,13.17
21,car,563.97,26.96,0.44,8.99
87,two_wheeler,564.27,118.11,0.32,11.81
88,two_wheeler,564.27,11.02,6.0,11.02
199,three_wheeler,564.31,85.27,6.1,6.09
136,bus,564.56,112.38,4.7,5.91
188,bus,564.81,16.4,6.58,5.47
144,two_wheeler,564.88,65.87,6.65,13.17
21,car,564.97,35.94,0.44,8.99
87,two_wheeler,565.27,129.92,0.32,11.81
88,two_wheeler,565.27,22.04,6.0,11.02
199,three_wheeler,565.31,91.36,6.1,6.09
136,bus,565.56,118.29,4.7,5.91
188,bus,565.81,21.87,6.58,5.47
144,two_wheeler,565.88,79.05,6.65,13.17
21,car,565.97,44.93,0.44,8.99
87,two_wheeler,566.27,141.73,0.32,11.81
88,two_wheeler,566.27,33.06,6.0,11.02
199,three_wheeler,566.31,97.45,6.1,6.09
136,bus,566.56,124.21,4.7,5.91
188,bus,566.81,27.34,6.58,5.47
144,two_wheeler,566.88,92.22,6.65,13.17
21,car,566.97,53.91,0.44,8.99
87,two_wheeler,567.27,153.54,0.32,11.81
88,two_wheeler,567.27,44.08,6.0,11.02
199,three_wheeler,567.31,103.54,6.1,6.09
136,bus,567.56,130.12,4.7,5.91
188,bus,567.81,32.81,6.58,5.47
144,two_wheeler,567.88,105.39,6.65,13.17
21,car,567.97,62.9,0.44,8.99
58,car,568.02,0.0,3.52,11.77
87,two_wheeler,568.27,165.35,0.32,11.81
88,two_wheeler,568.27,55.09,6.0,11.02
199,three_wheeler,568.31,109.63,6.1,6.09
136,bus,568.56,136.04,4.7,5.91
188,bus,568.81,38.27,6.58,5.47
144,two_wheeler,568.88,118.57,6.65,13.17
21,car,568.97,71.88,0.44,8.99
58,car,569.02,11.77,3.52,11.77
41,two_wheeler,569.08,0.0,3.75,11.8
87,two_wheeler,569.27,177.16,0.32,11.81
88,two_wheeler,569.27,66.11,6.0,11.02
199,three_wheeler,569.31,115.72,6.1,6.09
136,bus,569.56,141.95,4.7,5.91
49,bus,569.79,0.0,2.44,6.36
188,bus,569.81,43.74,6.58,5.47
144,two_wheeler,569.88,131.74,6.65,13.17
21,car,569.97,80.87,0.44,8.99
58,car,570.02,23.54,3.52,11.77
41,two_wheeler,570.08,11.8,3.75,11.8
87,two_wheeler,570.27,188.97,0.32,11.81
88,two_wheeler,570.27,77.13,6.0,11.02
199,three_wheeler,570.31,121.81,6.1,6.09
136,bus,570.56,147.86,4.7,5.91
49,bus,570.79,6.36,2.44,6.36
188,bus,570.81,49.21,6.58,5.47
144,two_wheeler,570.88,144.92,6.65,13.17
21,car,570.97,89.85,0.44,8.99
58,car,571.02,35.31,3.52,11.77
41,two_wheeler,571.08,23.6,3.75,11.8
88,two_wheeler,571.27,88.15,6.0,11.02
199,three_wheeler,571.31,127.9,6.1,6.09
136,bus,571.56,153.78,4.7,5.91
49,bus,571.79,12.71,2.44,6.36
188,bus,571.81,54.68,6.58,5.47
144,two_wheeler,571.88,158.09,6.65,13.17
21,car,571.97,98.84,0.44,8.99
58,car,572.02,47.08,3.52,11.77
41,two_wheeler,572.08,35.4,3.75,11.8
88,two_wheeler,572.27,99.17,6.0,11.02
199,three_wheeler,572.31,133.99,6.1,6.09
136,bus,572.56,159.69,4.7,5.91
26,two_wheeler,572.77,0.0,3.56,9.89
49,bus,572.79,19.07,2.44,6.36
188,bus,572.81,60.14,6.58,5.47
144,two_wheeler,572.88,171.26,6.65,13.17
21,car,572.97,107.82,0.44,8.99
58,car,573.02,58.84,3.52,11.77
41,two_wheeler,573.08,47.2,3.75,11.8
88,two_wheeler,573.27,110.19,6.0,11.02
199,three_wheeler,573.31,140.08,6.1,6.09
136,bus,573.56,165.61,4.7,5.91
26,two_wheeler,573.77,9.89,3.56,9.89
49,bus,573.79,25.42,2.44,6.36
188,bus,573.81,65.61,6.58,5.47
144,two_wheeler,573.88,184.44,6.65,13.17
21,car,573.97,116.81,0.44,8.99
58,car,574.02,70.61,3.52,11.77
41,two_wheeler,574.08,59.01,3.75,11.8
88,two_wheeler,574.27,121.21,6.0,11.02
199,three_wheeler,574.31,146.17,6.1,6.09
136,bus,574.56,171.52,4.7,5.91
26,two_wheeler,574.77,19.77,3.56,9.89
49,bus,574.79,31.78,2.44,6.36
188,bus,574.81,71.08,6.58,5.47
144,two_wheeler,574.88,197.61,6.65,13.17
21,car,574.97,125.8,0.44,8.99
58,car,575.02,82.38,3.52,11.77
41,two_wheeler,575.08,70.81,3.75,11.8
88,two_wheeler,575.27,132.23,6.0,11.02
199,three_wheeler,575.31,152.26,6.1,6.09
136,bus,575.56,177.44,4.7,5.91
26,two_wheeler,575.77,29.66,3.56,9.89
49,bus,575.79,38.14,2.44,6.36
188,bus,575.81,76.55,6.58,5.47
21,car,575.97,134.78,0.44,8.99
58,car,576.02,94.15,3.52,11.77
41,two_wheeler,576.08,82.61,3.75,11.8
88,two_wheeler,576.27,143.24,6.0,11.02
199,three_wheeler,576.31,158.35,6.1,6.09
136,bus,576.56,183.35,4.7,5.91
26,two_wheeler,576.77,39.54,3.56,9.89
49,bus,576.79,44.49,2.44,6.36
188,bus,576.81,82.01,6.58,5.47
21,car,576.97,143.77,0.44,8.99
58,car,577.02,105.92,3.52,11.77
41,two_wheeler,577.08,94.41,3.75,11.8
88,two_wheeler,577.27,154.26,6.0,11.02
199,three_wheeler,577.31,164.44,6.1,6.09
136,bus,577.56,189.27,4.7,5.91
26,two_wheeler,577.77,49.43,3.56,9.89
49,bus,577.79,50.85,2.44,6.36
188,bus,577.81,87.48,6.58,5.47
21,car,577.97,152.75,0.44,8.99
58,car,578.02,117.69,3.52,11.77
41,two_wheeler,578.08,106.21,3.75,11.8
88,two_wheeler,578.27,165.28,6.0,11.02
199,three_wheeler,578.31,170.54,6.1,6.09
136,bus,578.56,195.18,4.7,5.91
26,two_wheeler,578.77,59.32,3.56,9.89
49,bus,578.79,57.21,2.44,6.36
188,bus,578.81,92.95,6.58,5.47
91,two_wheeler,578.96,0.0,3.82,10.75
21,car,578.97,161.74,0.44,8.99
58,car,579.02,129.46,3.52,11.77
41,two_wheeler,579.08,118.01,3.75,11.8
88,two_wheeler,579.27,176.3,6.0,11.02
199,three_wheeler,579.31,176.63,6.1,6.09
26,two_wheeler,579.77,69.2,3.56,9.89
49,bus,579.79,63.56,2.44,6.36
188,bus,579.81,98.42,6.58,5.47
91,two_wheeler,579.96,10.75,3.82,10.75
21,car,579.97,170.72,0.44,8.99
58,car,580.02,141.23,3.52,11.77
41,two_wheeler,580.08,129.81,3.75,11.8
88,two_wheeler,580.27,187.32,6.0,11.02
199,three_wheeler,580.31,182.72,6.1,6.09
26,two_wheeler,580.77,79.09,3.56,9.89
49,bus,580.79,69.92,2.44,6.36
188,bus,580.81,103.88,6.58,5.47
91,two_wheeler,580.96,21.5,3.82,10.75
21,car,580.97,179.71,0.44,8.99
58,car,581.02,153.0,3.52,11.77
41,two_wheeler,581.08,141.61,3.75,11.8
88,two_wheeler,581.27,198.34,6.0,11.02
199,three_wheeler,581.31,188.81,6.1,6.09
26,two_wheeler,581.77,88.98,3.56,9.89
49,bus,581.79,76.27,2.44,6.36
188,bus,581.81,109.35,6.58,5.47
91,two_wheeler,581.96,32.25,3.82,10.75
21,car,581.97,188.69,0.44,8.99
58,car,582.02,164.76,3.52,11.77
41,two_wheeler,582.08,153.42,3.75,11.8
199,three_wheeler,582.31,194.9,6.1,6.09
26,two_wheeler,582.77,98.86,3.56,9.89
49,bus,582.79,82.63,2.44,6.36
188,bus,582.81,114.82,6.58,5.47
91,two_wheeler,582.96,43.0,3.82,10.75
21,car,582.97,197.68,0.44,8.99
58,car,583.02,176.53,3.52,11.77
41,two_wheeler,583.08,165.22,3.75,11.8
26,two_wheeler,583.77,108.75,3.56,9.89
49,bus,583.79,88.99,2.44,6.36
188,bus,583.81,120.29,6.58,5.47
91,two_wheeler,583.96,53.75,3.82,10.75
58,car,584.02,188.3,3.52,11.77
41,two_wheeler,584.08,177.02,3.75,11.8
116,two_wheeler,584.29,0.0,4.08,12.48
26,two_wheeler,584.77,118.63,3.56,9.89
49,bus,584.79,95.34,2.44,6.36
188,bus,584.81,125.75,6.58,5.47
91,two_wheeler,584.96,64.5,3.82,10.75
70,car,584.97,0.0,5.57,11.21
41,two_wheeler,585.08,188.82,3.75,11.8
116,two_wheeler,585.29,12.48,4.08,12.48
26,two_wheeler,585.77,128.52,3.56,9.89
49,bus,585.79,101.7,2.44,6.36
188,bus,585.81,131.22,6.58,5.47
91,two_wheeler,585.96,75.25,3.82,10.75
70,car,585.97,11.21,5.57,11.21
116,two_wheeler,586.29,24.95,4.08,12.48
26,two_wheeler,586.77,138.41,3.56,9.89
49,bus,586.79,108.05,2.44,6.36
188,bus,586.81,136.69,6.58,5.47
91,two_wheeler,586.96,86.0,3.82,10.75
70,car,586.97,22.42,5.57,11.21
116,two_wheeler,587.29,37.43,4.08,12.48
26,two_wheeler,587.77,148.29,3.56,9.89
49,bus,587.79,114.41,2.44,6.36
188,bus,587.81,142.16,6.58,5.47
91,two_wheeler,587.96,96.75,3.82,10.75
70,car,587.97,33.64,5.57,11.21
116,two_wheeler,588.29,49.91,4.08,12.48
26,two_wheeler,588.77,158.18,3.56,9.89
49,bus,588.79,120.77,2.44,6.36
188,bus,588.81,147.62,6.58,5.47
91,two_wheeler,588.96,107.5,3.82,10.75
70,car,588.97,44.85,5.57,11.21
116,two_wheeler,589.29,62.38,4.08,12.48
26,two_wheeler,589.77,168.06,3.56,9.89
49,bus,589.79,127.12,2.44,6.36
188,bus,589.81,153.09,6.58,5.47
91,two_wheeler,589.96,118.24,3.82,10.75
70,car,589.97,56.06,5.57,11.21
116,two_wheeler,590.29,74.86,4.08,12.48
26,two_wheeler,590.77,177.95,3.56,9.89
49,bus,590.79,133.48,2.44,6.36
188,bus,590.81,158.56,6.58,5.47
91,two_wheeler,590.96,128.99,3.82,10.75
70,car,590.97,67.27,5.57,11.21
116,two_wheeler,591.29,87.33,4.08,12.48
26,two_wheeler,591.77,187.84,3.56,9.89
49,bus,591.79,139.83,2.44,6.36
188,bus,591.81,164.03,6.58,5.47
91,two_wheeler,591.96,139.74,3.82,10.75
70,car,591.97,78.48,5.57,11.21
116,two_wheeler,592.29,99.81,4.08,12.48
26,two_wheeler,592.77,197.72,3.56,9.89
49,bus,592.79,146.19,2.44,6.36
188,bus,592.81,169.5,6.58,5.47
91,two_wheeler,592.96,150.49,3.82,10.75
70,car,592.97,89.69,5.57,11.21
116,two_wheeler,593.29,112.29,4.08,12.48
49,bus,593.79,152.55,2.44,6.36
188,bus,593.81,174.96,6.58,5.47
91,two_wheeler,593.96,161.24,3.82,10.75
70,car,593.97,100.91,5.57,11.21
47,two_wheeler,593.99,0.0,3.89,12.9
116,two_wheeler,594.29,124.76,4.08,12.48
49,bus,594.79,158.9,2.44,6.36
188,bus,594.81,180.43,6.58,5.47
91,two_wheeler,594.96,171.99,3.82,10.75
70,car,594.97,112.12,5.57,11.21
47,two_wheeler,594.99,12.9,3.89,12.9
116,two_wheeler,595.29,137.24,4.08,12.48
49,bus,595.79,165.26,2.44,6.36
188,bus,595.81,185.9,6.58,5.47
91,two_wheeler,595.96,182.74,3.82,10.75
70,car,595.97,123.33,5.57,11.21
47,two_wheeler,595.99,25.81,3.89,12.9
12,two_wheeler,596.27,0.0,3.64,9.87
116,two_wheeler,596.29,149.72,4.08,12.48
49,bus,596.79,171.62,2.44,6.36
188,bus,596.81,191.37,6.58,5.47
91,two_wheeler,596.96,193.49,3.82,10.75
70,car,596.97,134.54,5.57,11.21
47,two_wheeler,596.99,38.71,3.89,12.9
12,two_wheeler,597.27,9.87,3.64,9.87
116,two_wheeler,597.29,162.19,4.08,12.48
49,bus,597.79,177.97,2.44,6.36
188,bus,597.81,196.83,6.58,5.47
70,car,597.97,145.75,5.57,11.21
47,two_wheeler,597.99,51.61,3.89,12.9
12,two_wheeler,598.27,19.74,3.64,9.87
116,two_wheeler,598.29,174.67,4.08,12.48
49,bus,598.79,184.33,2.44,6.36
70,car,598.97,156.97,5.57,11.21
47,two_wheeler,598.99,64.52,3.89,12.9
12,two_wheeler,599.27,29.61,3.64,9.87
116,two_wheeler,599.29,187.14,4.08,12.48
49,bus,599.79,190.68,2.44,6.36
70,car,599.97,168.18,5.57,11.21
47,two_wheeler,599.99,77.42,3.89,12.9
12,two_wheeler,600.27,39.48,3.64,9.87
116,two_wheeler,600.29,199.62,4.08,12.48
49,bus,600.79,197.04,2.44,6.36
70,car,600.97,179.39,5.57,11.21
47,two_wheeler,600.99,90.32,3.89,12.9
12,two_wheeler,601.27,49.35,3.64,9.87
70,car,601.97,190.6,5.57,11.21
47,two_wheeler,601.99,103.23,3.89,12.9
12,two_wheeler,602.27,59.22,3.64,9.87
47,two_wheeler,602.99,116.13,3.89,12.9
12,two_wheeler,603.27,69.09,3.64,9.87
47,two_wheeler,603.99,129.03,3.89,12.9
12,two_wheeler,604.27,78.96,3.64,9.87
47,two_wheeler,604.99,141.94,3.89,12.9
12,two_wheeler,605.27,88.83,3.64,9.87
47,two_wheeler,605.99,154.84,3.89,12.9
12,two_wheeler,606.27,98.7,3.64,9.87
47,two_wheeler,606.99,167.74,3.89,12.9
12,two_wheeler,607.27,108.57,3.64,9.87
47,two_wheeler,607.99,180.65,3.89,12.9
12,two_wheeler,608.27,118.44,3.64,9.87
47,two_wheeler,608.99,193.55,3.89,12.9
12,two_wheeler,609.27,128.31,3.64,9.87
12,two_wheeler,610.27,138.18,3.64,9.87
12,two_wheeler,611.27,148.05,3.64,9.87
12,two_wheeler,612.27,157.92,3.64,9.87
12,two_wheeler,613.27,167.79,3.64,9.87
178,two_wheeler,613.35,0.0,4.17,12.56
12,two_wheeler,614.27,177.66,3.64,9.87
178,two_wheeler,614.35,12.56,4.17,12.56
94,two_wheeler,614.71,0.0,2.23,8.43
12,two_wheeler,615.27,187.54,3.64,9.87
178,two_wheeler,615.35,25.12,4.17,12.56
94,two_wheeler,615.71,8.43,2.23,8.43
12,two_wheeler,616.27,197.41,3.64,9.87
178,two_wheeler,616.35,37.68,4.17,12.56
94,two_wheeler,616.71,16.85,2.23,8.43
178,two_wheeler,617.35,50.25,4.17,12.56
94,two_wheeler,617.71,25.28,2.23,8.43
178,two_wheeler,618.35,62.81,4.17,12.56
94,two_wheeler,618.71,33.71,2.23,8.43
178,two_wheeler,619.35,75.37,4.17,12.56
94,two_wheeler,619.71,42.14,2.23,8.43
178,two_wheeler,620.35,87.93,4.17,12.56
94,two_wheeler,620.71,50.56,2.23,8.43
178,two_wheeler,621.35,100.49,4.17,12.56
153,three_wheeler,621.36,0.0,5.6,6.2
94,two_wheeler,621.71,58.99,2.23,8.43
